target_mode,lead_months,model_compared_to_linear,linear_corr,quadratic_corr,delta_corr,linear_rmse,quadratic_rmse,delta_rmse,linear_mae,quadratic_mae,delta_mae,linear_bias,quadratic_bias,delta_bias,linear_amp_ratio,quadratic_amp_ratio,delta_amp_ratio,cubic_corr,cubic_rmse,cubic_mae,cubic_bias,cubic_amp_ratio
boxmean,1,quadratic,0.7587610506507532,0.7629219099614513,0.004160859310698095,0.7920859397117077,0.8487682696997556,0.0566823299880479,0.6624545444586263,0.7152191036290362,0.0527645591704099,-0.48592968305717754,-0.5758434337761683,-0.08991375071899077,0.7923868955752309,0.8321096966897226,0.03972280111449167,,,,,
boxmean,1,cubic,0.7587610506507532,,0.00625587569606223,0.7920859397117077,,0.049051927200796985,0.6624545444586263,,0.04651710081949323,-0.48592968305717754,,-0.08250742343372608,0.7923868955752309,,0.02904474507971455,0.7650169263468154,0.8411378669125047,0.7089716452781195,-0.5684371064909036,0.8214316406549454
boxmean,3,quadratic,0.6363840109565453,0.6282912900895127,-0.00809272086703261,0.8463866710041079,0.9064462663304496,0.06005959532634164,0.6939904007270448,0.7499400521050109,0.05594965137796615,-0.40721243436428695,-0.5074702514514307,-0.10025781708714371,0.6488456675646977,0.6960471776871102,0.04720151012241247,,,,,
boxmean,3,cubic,0.6363840109565453,,-0.021458890518181506,0.8463866710041079,,0.09501072779937336,0.6939904007270448,,0.08363536248604453,-0.40721243436428695,,-0.13502671119301485,0.6488456675646977,,0.1014946625990577,0.6149251204383638,0.9413973988034813,0.7776257632130893,-0.5422391455573018,0.7503403301637555
boxmean,6,quadratic,0.30537554646003345,0.2855977207326443,-0.019777825727389176,0.9354687659025381,0.9621902111988112,0.026721445296273072,0.7331349205376899,0.7535488895777944,0.020413969040104507,-0.18480086498677806,-0.2664157929202416,-0.08161492793346353,0.29740996777571344,0.3434305656904269,0.04602059791471347,,,,,
boxmean,6,cubic,0.30537554646003345,,-0.059491943519935475,0.9354687659025381,,0.10873782797284626,0.7331349205376899,,0.08741495376394237,-0.18480086498677806,,-0.1871912775549499,0.29740996777571344,,0.24343591423680938,0.24588360294009798,1.0442065938753844,0.8205498743016323,-0.37199214254172797,0.5408458820125228
boxmean,9,quadratic,0.0025445181633847068,0.030007156070564235,0.027462637907179527,0.955324979829063,0.9526778211160998,-0.0026471587129631713,0.7471345212973936,0.7355000527666158,-0.011634468530777764,0.08292773293963235,-0.002407910094027304,-0.08533564303365965,0.09847019268922463,0.14011611200006965,0.04164591931084502,,,,,
boxmean,9,cubic,0.0025445181633847068,,0.04089796032494619,0.955324979829063,,0.011826130207521324,0.7471345212973936,,-0.0030632005705099052,0.08292773293963235,,-0.1598474283776586,0.09847019268922463,,0.1385803207277161,0.043442478488330896,0.9671511100365843,0.7440713207268836,-0.07691969543802626,0.23705051341694072
